payment_id,student_id,course_id,amount_paid,payment_status
976,10780,80,4208,Paid
977,22908,126,13991,Refunded
978,799,97,4548,Refunded
979,25519,185,4304,Pending
980,3463,7,8320,Paid
981,7496,23,10245,Paid
982,13792,122,6046,Refunded
983,17712,95,11057,Paid
984,7450,172,12963,Paid
985,25271,62,12527,Paid
986,27993,82,14457,Pending
987,12423,136,12801,Paid
988,14905,94,2185,Pending
989,15475,13,13551,Pending
990,186,158,2185,Paid
991,25054,148,14802,Pending
992,7032,74,7838,Refunded
993,12289,109,5652,Refunded
994,27474,156,6007,Refunded
995,27592,147,12500,Refunded
996,6685,130,8721,Paid
997,28392,45,9450,Pending
998,9878,91,1907,Pending
999,25568,45,13998,Paid
1000,7592,62,13673,Paid
1001,2750,180,3233,Refunded
1002,28942,180,4919,Paid
1003,2946,173,8989,Refunded
1004,22947,12,8954,Paid
1005,19783,160,6869,Refunded
1006,24771,145,11473,Pending
1007,8061,56,14814,Refunded
1008,10495,104,8898,Refunded
1009,79,21,4321,Refunded
1010,12139,161,12717,Pending
1011,17506,88,10146,Refunded
1012,3222,55,1730,Refunded
1013,8978,124,8136,Pending
1014,19246,80,3242,Refunded
1015,25023,3,13215,Paid
1016,4219,87,12066,Refunded
1017,5730,183,10487,Refunded
1018,2724,146,3616,Pending
1019,9774,10,6801,Refunded
1020,16743,32,6026,Paid
1021,18671,77,8081,Paid
1022,1766,32,10558,Pending
1023,805,39,12863,Paid
1024,14068,77,2931,Paid
1025,5650,9,8627,Paid
1026,19115,12,3465,Refunded
1027,5992,6,12166,Paid
1028,29341,58,9920,Pending
1029,14540,106,9657,Paid
1030,7826,172,3835,Paid
1031,12255,184,9938,Paid
1032,143,136,7810,Paid
1033,26811,186,13634,Pending
1034,28136,188,7035,Paid
1035,26746,132,8784,Pending
1036,27998,21,14538,Pending
1037,9316,8,1654,Paid
1038,284,56,7295,Pending
1039,23477,35,1001,Paid
1040,16768,149,1558,Pending
1041,17963,26,12931,Paid
1042,28449,50,14138,Pending
1043,19330,128,1272,Refunded
1044,12475,6,9947,Refunded
1045,15368,133,6788,Refunded
1046,624,154,6392,Paid
1047,545,155,10011,Pending
1048,7587,56,1760,Paid
1049,17298,191,2968,Pending
1050,26714,119,11521,Paid
1051,18928,188,13418,Refunded
1052,28309,165,3901,Refunded
1053,29632,21,9013,Pending
1054,12188,53,14149,Refunded
1055,18132,181,12785,Refunded
1056,18548,33,12510,Paid
1057,15021,104,5483,Refunded
1058,9236,130,9570,Pending
1059,26756,174,8240,Pending
1060,9508,55,1556,Pending
1061,17762,181,9714,Pending
1062,27885,68,11969,Pending
1063,5709,50,9345,Pending
1064,24799,43,9342,Refunded
1065,4532,148,8424,Refunded
1066,12615,150,9930,Paid
1067,29905,181,6961,Refunded
1068,18538,111,5031,Refunded
1069,2700,163,8260,Refunded
1070,19705,45,7087,Pending
1071,567,5,1074,Refunded
1072,18427,4,10062,Paid
1073,25206,143,9568,Pending
1074,2736,88,1455,Refunded
1075,21858,97,13890,Refunded
1076,10710,99,13129,Refunded
1077,17109,96,14496,Paid
1078,28937,77,7743,Paid
1079,24204,81,5482,Paid
1080,20433,69,4669,Paid
1081,23365,173,8029,Paid
1082,19283,72,4840,Paid
1083,1465,47,12258,Pending
1084,25884,90,11573,Paid
1085,15121,12,1969,Paid
1086,10147,166,7199,Paid
1087,12987,39,8861,Refunded
1088,14031,173,9376,Pending
1089,16019,123,8554,Refunded
1090,5615,50,14285,Paid
1091,23474,114,5957,Paid
1092,154,35,3807,Paid
1093,23148,61,4853,Pending
1094,6460,133,3079,Pending
1095,29996,77,1450,Refunded
1096,11704,173,11813,Pending
1097,20451,38,5992,Pending
1098,811,158,5446,Paid
1099,16535,13,3215,Refunded
1100,8138,143,12400,Refunded
1101,15766,83,6425,Paid
1102,26799,102,7805,Paid
1103,9271,38,14883,Pending
1104,779,96,10251,Pending
1105,13623,99,3221,Paid
1106,20634,84,4787,Pending
1107,20353,113,12695,Paid
1108,7668,77,1089,Refunded
1109,14308,90,7287,Pending
1110,4597,48,3929,Refunded
1111,7358,81,10128,Paid
1112,2554,94,7411,Pending
1113,28821,4,8203,Paid
1114,20488,136,5259,Paid
1115,13972,73,4804,Paid
1116,22189,86,3029,Refunded
1117,12881,108,8410,Pending
1118,4565,140,3355,Paid
1119,6465,19,1921,Paid
1120,23100,97,4825,Refunded
1121,29123,192,4204,Refunded
1122,20063,132,7454,Pending
1123,14136,130,12794,Refunded
1124,12416,192,3466,Pending
1125,3706,124,5740,Refunded
1126,3359,127,9582,Paid
1127,9045,127,11079,Pending
1128,4183,199,1962,Refunded
1129,20350,3,5415,Pending
1130,5201,200,11647,Paid
1131,4630,137,14012,Refunded
1132,27900,116,11629,Pending
1133,22718,21,13576,Pending
1134,29496,184,11118,Pending
1135,24150,96,6562,Paid
1136,5604,124,9517,Refunded
1137,4475,193,7758,Pending
1138,8648,86,14093,Paid
1139,14191,107,7018,Refunded
1140,7176,194,12781,Paid
1141,12606,190,5559,Pending
1142,14670,73,12503,Refunded
1143,230,187,4085,Paid
1144,23192,44,13078,Refunded
1145,12796,74,14577,Paid
1146,29462,137,11149,Pending
1147,21979,140,2308,Paid
1148,5020,42,8699,Refunded
1149,3478,116,13513,Refunded
1150,19743,30,8708,Pending
1151,15305,109,4768,Paid
1152,17144,155,14606,Pending
1153,9983,58,1960,Refunded
1154,29118,77,2728,Paid
1155,1367,183,10583,Paid
1156,24901,115,11054,Paid
1157,17261,109,7774,Refunded
1158,167,56,6123,Refunded
1159,20049,151,6750,Paid
1160,23848,27,3916,Pending
1161,25157,181,4822,Pending
1162,7351,141,3400,Paid
1163,29511,169,9353,Refunded
1164,5696,95,6775,Pending
1165,26376,145,5476,Pending
1166,25686,106,8872,Refunded
1167,11820,168,13872,Refunded
1168,27430,62,10728,Refunded
1169,24437,16,10478,Pending
1170,25749,7,4707,Pending
1171,8964,49,2534,Paid
1172,928,189,8443,Pending
1173,16183,87,11775,Pending
1174,11101,138,9783,Paid
1175,13244,193,14477,Pending
1176,8798,41,8756,Refunded
1177,12099,4,11326,Paid
1178,20485,37,14795,Paid
1179,20479,147,9300,Paid
1180,14419,121,14262,Pending
1181,23368,43,5517,Refunded
1182,14885,38,6671,Paid
1183,13791,124,8905,Paid
1184,23579,87,4558,Pending
1185,25578,24,6248,Pending
1186,20358,193,11058,Pending
1187,24129,86,7679,Paid
1188,414,102,1709,Refunded
1189,29387,49,5119,Refunded
1190,22313,120,10724,Pending
1191,18399,96,4780,Pending
1192,9680,106,5200,Pending
1193,25359,103,8050,Pending
1194,8719,176,10701,Refunded
1195,1,103,10121,Paid
1196,8463,141,4486,Refunded
1197,2532,100,12129,Pending
1198,17456,175,13721,Refunded
1199,25270,21,10136,Paid
1200,14311,120,12453,Pending
1201,15543,122,5517,Pending
1202,19272,137,1331,Refunded
1203,22901,196,12989,Refunded
1204,11771,89,3273,Paid
1205,24290,80,3220,Pending
1206,15006,74,6352,Refunded
1207,1996,95,13759,Pending
1208,3578,153,11870,Refunded
1209,14908,73,14323,Pending
1210,22594,28,1061,Paid
1211,1710,116,14935,Paid
1212,14323,109,14894,Refunded
1213,18484,78,6741,Paid
1214,6118,5,9488,Pending
1215,25046,38,8682,Paid
1216,18675,28,14258,Refunded
1217,8529,161,1671,Refunded
1218,7971,48,7686,Paid
1219,17140,192,4553,Paid
1220,10794,95,6344,Refunded
1221,9912,7,5758,Refunded
1222,7213,91,12602,Refunded
1223,2100,136,2208,Pending
1224,413,142,3885,Paid
1225,28189,8,7046,Pending
1226,14905,118,9462,Refunded
1227,15858,3,12453,Refunded
1228,16147,4,6449,Refunded
1229,27857,148,8999,Paid
1230,20488,191,3162,Refunded
1231,2994,198,13859,Paid
1232,11655,132,13937,Paid
1233,247,21,4218,Paid
1234,23947,86,13608,Refunded
1235,11971,171,5107,Pending
1236,6978,51,7218,Paid
1237,23891,83,1907,Pending
1238,24988,17,8570,Pending
1239,23480,132,12432,Refunded
1240,13657,32,13210,Paid
1241,15179,115,9846,Paid
1242,19752,29,13728,Paid
1243,28907,95,4951,Refunded
1244,2690,85,7298,Pending
1245,588,178,10908,Pending
1246,1469,169,6681,Paid
1247,233,37,1770,Pending
1248,6886,46,5344,Pending
1249,24396,10,6226,Refunded
1250,14233,151,7938,Pending
1251,23525,128,13258,Paid
1252,1887,4,13918,Paid
1253,16694,186,12943,Pending
1254,24465,184,8827,Paid
1255,25520,127,5248,Paid
1256,25484,49,1474,Paid
1257,2749,26,6488,Pending
1258,10718,108,11800,Refunded
1259,1601,43,5926,Pending
1260,10292,46,8543,Pending
1261,16930,156,3806,Pending
1262,26925,137,2249,Pending
1263,3824,85,9169,Refunded
1264,10881,133,14710,Refunded
1265,19699,148,14535,Refunded
1266,29028,169,2420,Refunded
1267,4931,63,9350,Refunded
1268,5730,54,8976,Refunded
1269,24376,44,14635,Paid
1270,5562,122,12368,Pending
1271,13165,168,2773,Pending
1272,15067,132,1711,Refunded
1273,18226,77,8076,Refunded
1274,18021,68,12582,Pending
1275,13431,154,8525,Paid
1276,7577,129,2574,Refunded
1277,18060,54,14460,Refunded
1278,29409,125,6336,Paid
1279,1791,80,13892,Refunded
1280,3145,34,12196,Pending
1281,11713,5,7871,Pending
1282,6968,95,14130,Paid
1283,26418,115,10181,Paid
1284,16540,106,2519,Pending
1285,23299,81,6623,Pending
1286,9126,28,13038,Pending
1287,25152,145,2801,Paid
1288,25910,22,6745,Paid
1289,19492,84,2567,Pending
1290,4344,46,5889,Refunded
1291,9644,169,7494,Refunded
1292,21548,174,14984,Paid
1293,20933,132,5716,Paid
1294,5239,139,8376,Paid
1295,23901,58,5680,Pending
1296,6837,39,14205,Refunded
1297,13197,142,11913,Refunded
1298,940,32,1087,Paid
1299,11652,123,6425,Pending
1300,9286,110,7579,Pending
1301,7091,111,6889,Paid
1302,20326,155,11405,Pending
1303,27078,46,11648,Paid
1304,4363,104,13438,Refunded
1305,15067,130,13717,Refunded
1306,17846,63,11744,Pending
1307,26990,105,8966,Paid
1308,11966,45,4738,Pending
1309,24320,166,9006,Refunded
1310,25787,131,4513,Pending
1311,19683,100,13848,Pending
1312,16445,39,7830,Pending
1313,2216,70,13261,Paid
1314,6276,185,10906,Pending
1315,28827,21,13717,Refunded
1316,11024,69,10677,Refunded
1317,4818,189,7737,Paid
1318,20487,126,9065,Pending
1319,12811,26,5530,Pending
1320,5832,119,6502,Pending
1321,16635,45,2425,Pending
1322,17984,101,4856,Refunded
1323,15028,15,10453,Refunded
1324,7430,104,3424,Refunded
1325,18552,86,8398,Pending
1326,22576,68,10642,Pending
1327,11333,45,12598,Pending
1328,9478,153,7027,Refunded
1329,15078,114,13836,Pending
1330,9980,34,6505,Refunded
1331,17853,133,1705,Paid
1332,20418,131,10578,Pending
1333,17887,83,9163,Pending
1334,25831,55,3353,Refunded
1335,28896,61,12039,Refunded
1336,6601,5,4910,Refunded
1337,4815,102,13399,Paid
1338,27477,72,12897,Refunded
1339,11630,85,1555,Refunded
1340,5045,200,5618,Paid
1341,16412,68,14927,Pending
1342,24283,148,4890,Pending
1343,9093,120,13718,Refunded
1344,9041,164,10855,Refunded
1345,101,70,6845,Pending
1346,26682,184,5407,Refunded
1347,15384,83,4024,Refunded
1348,20895,6,14888,Paid
1349,23779,55,7915,Refunded
1350,3241,88,3723,Paid
1351,15849,61,14109,Paid
1352,11510,133,14862,Pending
1353,14148,157,9261,Refunded
1354,1489,68,14350,Paid
1355,1454,186,8104,Pending
1356,18186,110,11779,Refunded
1357,29093,58,2863,Refunded
1358,8085,180,9840,Pending
1359,28693,147,4806,Pending
1360,29308,110,10859,Paid
1361,11633,18,13860,Pending
1362,4560,198,12339,Paid
1363,6241,31,5943,Pending
1364,7818,1,11010,Paid
1365,1516,6,5278,Pending
1366,12114,37,14461,Refunded
1367,15713,2,10373,Refunded
1368,15965,58,7218,Paid
1369,27743,165,6087,Paid
1370,24600,176,10807,Pending
1371,24972,44,4199,Paid
1372,1428,44,14424,Refunded
1373,6086,27,5092,Pending
1374,11397,37,3357,Paid
1375,14390,88,5184,Pending
1376,17398,91,10855,Refunded
1377,7280,120,14720,Pending
1378,29094,95,11818,Pending
1379,4227,158,6781,Pending
1380,8612,88,4399,Pending
1381,3350,65,11236,Pending
1382,15112,104,4073,Pending
1383,6077,143,2455,Paid
1384,12158,24,13405,Pending
1385,24142,117,10681,Refunded
1386,29447,11,3835,Refunded
1387,5188,107,13609,Pending
1388,13886,112,10879,Pending
1389,9619,50,12936,Refunded
1390,7019,30,6134,Pending
1391,20655,18,5718,Paid
1392,13592,111,7268,Refunded
1393,8656,161,10960,Pending
1394,390,106,9307,Paid
1395,6892,131,9369,Paid
1396,16520,66,1998,Refunded
1397,2457,11,1553,Refunded
1398,18656,120,3310,Pending
1399,25177,85,10763,Refunded
1400,23498,23,5343,Paid
1401,25195,184,4728,Refunded
1402,9769,65,6057,Refunded
1403,28346,52,6261,Pending
1404,22481,7,11167,Pending
1405,23740,111,11514,Refunded
1406,11118,81,1296,Paid
1407,5507,163,5309,Paid
1408,24585,144,8453,Pending
1409,9396,51,5438,Pending
1410,9914,181,2634,Paid
1411,23996,195,12271,Paid
1412,8786,76,1768,Pending
1413,11953,52,6911,Refunded
1414,8798,86,1941,Pending
1415,22405,199,2396,Refunded
1416,1470,183,4979,Pending
1417,14452,165,14844,Pending
1418,18080,7,4016,Paid
1419,1307,151,11011,Paid
1420,5333,129,4312,Paid
1421,26264,12,14709,Paid
1422,5798,97,9042,Refunded
1423,14787,15,5516,Refunded
1424,20368,186,10067,Paid
1425,11919,27,11558,Refunded
1426,9241,79,11432,Refunded
1427,18120,49,11232,Paid
1428,20713,125,5970,Paid
1429,19744,191,4952,Pending
1430,8877,51,4370,Paid
1431,6328,152,13539,Refunded
1432,14587,57,11069,Paid
1433,26915,173,8421,Pending
1434,25525,108,12707,Paid
1435,6942,50,6804,Paid
1436,28007,33,8383,Refunded
1437,10864,75,5598,Refunded
1438,305,26,14592,Refunded
1439,2398,116,10723,Pending
1440,26577,121,10994,Paid
1441,15699,121,11225,Pending
1442,22452,101,1752,Pending
1443,2527,37,10096,Pending
1444,13777,80,13117,Refunded
1445,7160,12,1251,Pending
1446,12418,47,2401,Paid
1447,187,29,1072,Paid
1448,1565,194,4111,Refunded
1449,6814,6,12589,Pending
1450,1910,118,8028,Refunded
1451,26859,10,9368,Refunded
1452,8470,130,5145,Refunded
1453,17867,82,14176,Refunded
1454,24289,49,9798,Paid
1455,21267,144,9388,Refunded
1456,23363,198,12357,Pending
1457,13544,142,1538,Paid
1458,10070,191,4521,Refunded
1459,14610,3,10853,Pending
1460,12653,169,8884,Pending
1461,13790,8,8521,Paid
1462,16321,103,11826,Pending
1463,12756,174,9874,Paid
1464,9841,37,1287,Refunded
1465,1925,83,10653,Pending
1466,2699,111,8847,Pending
1467,11992,118,3716,Paid
1468,15162,66,13773,Paid
1469,25874,37,1363,Pending
1470,25928,165,12438,Paid
1471,11101,3,13222,Refunded
1472,26808,188,5238,Refunded
1473,15254,98,8958,Refunded
1474,14136,98,14984,Refunded
1475,26605,127,10658,Pending
1476,25794,108,11315,Pending
1477,16656,37,3714,Paid
1478,17708,112,10118,Refunded
1479,7752,123,4163,Paid
1480,2244,161,14354,Refunded
1481,15118,193,11387,Paid
1482,19337,45,8136,Pending
1483,16715,176,11562,Pending
1484,5872,64,5362,Refunded
1485,19942,60,4339,Paid
1486,10860,147,6970,Paid
1487,10739,187,1334,Refunded
1488,11664,42,6555,Refunded
1489,7565,101,14671,Pending
1490,1828,15,10389,Refunded
1491,10028,51,4378,Refunded
1492,26705,82,11659,Pending
1493,24334,125,9808,Paid
1494,13149,35,11207,Pending
1495,7185,60,14926,Paid
1496,24257,103,11099,Pending
1497,15572,11,14310,Refunded
1498,12129,135,1089,Refunded
1499,18558,158,10733,Paid
1500,3710,46,10021,Refunded
1501,130,5,6710,Refunded
1502,16017,66,4674,Paid
1503,22272,45,6594,Paid
1504,1559,1,11015,Paid
1505,10454,127,1170,Refunded
1506,19585,147,10878,Paid
1507,13836,55,6718,Paid
1508,3725,113,5840,Refunded
1509,19918,175,9113,Pending
1510,21450,151,12420,Paid
1511,26380,166,8353,Pending
1512,11321,16,10118,Refunded
1513,4694,14,7752,Paid
1514,15634,196,8227,Paid
1515,25191,6,7808,Pending
1516,27987,4,8273,Refunded
1517,21647,69,13507,Paid
1518,12711,35,13971,Refunded
1519,26958,154,5257,Paid
1520,18249,137,1981,Paid
1521,16325,177,2044,Paid
1522,26529,197,1190,Pending
1523,17072,153,5411,Refunded
1524,23685,45,2659,Refunded
1525,12120,82,4518,Refunded
1526,6408,102,10137,Pending
1527,4243,158,14573,Refunded
1528,11700,60,2075,Refunded
1529,10252,32,2971,Refunded
1530,22344,99,14771,Refunded
1531,22408,84,3781,Pending
1532,6199,31,7660,Refunded
1533,16340,91,3103,Refunded
1534,13434,178,9929,Pending
1535,27485,61,2087,Paid
1536,27881,145,5121,Pending
1537,10402,179,13683,Paid
1538,1618,143,12500,Refunded
1539,6081,140,9948,Pending
1540,12235,11,5610,Paid
1541,13871,106,3263,Refunded
1542,1900,72,6912,Refunded
1543,15139,67,14286,Paid
1544,2035,116,1189,Pending
1545,11764,25,8521,Paid
1546,13984,38,6547,Pending
1547,22707,105,13893,Paid
1548,7530,96,10918,Pending
1549,7376,177,7149,Pending
1550,20358,22,6302,Refunded
1551,27529,195,7504,Paid
1552,29224,152,8436,Pending
1553,17110,190,9772,Pending
1554,3504,143,8125,Pending
1555,11720,45,12083,Pending
1556,15864,109,8590,Refunded
1557,8032,41,12422,Pending
1558,25754,134,10587,Paid
1559,28662,50,12481,Paid
1560,11602,113,8176,Pending
1561,18725,42,9796,Refunded
1562,10676,194,8936,Paid
1563,6540,126,12285,Refunded
1564,12454,97,1924,Refunded
1565,19426,78,4423,Refunded
1566,28100,188,10858,Refunded
1567,29456,136,4660,Refunded
1568,23485,82,2203,Pending
1569,17944,137,8492,Pending
1570,16334,121,10437,Paid
1571,16785,185,11576,Pending
1572,4211,27,14123,Paid
1573,29023,102,3670,Paid
1574,19716,168,1906,Pending
1575,27442,156,12625,Paid
1576,4972,153,4638,Paid
1577,17634,126,3283,Paid
1578,25190,138,3024,Pending
1579,15846,159,6300,Refunded
1580,4227,111,1211,Paid
1581,22792,133,2979,Refunded
1582,22028,78,12590,Refunded
1583,1955,79,1180,Paid
1584,23362,156,6616,Paid
1585,28853,73,13704,Refunded
1586,8541,72,9401,Refunded
1587,10711,108,1321,Pending
1588,24737,141,3590,Paid
1589,8306,71,9146,Refunded
1590,6162,196,8450,Paid
1591,23656,149,10588,Refunded
1592,5462,145,4079,Refunded
1593,9678,53,14070,Paid
1594,1629,2,6086,Refunded
1595,7981,161,12480,Pending
1596,4239,162,4499,Paid
1597,14125,136,5195,Pending
1598,11876,50,8271,Pending
1599,22981,129,4087,Paid
1600,18883,117,14239,Pending
1601,1996,94,10702,Pending
1602,10302,45,14670,Paid
1603,596,32,6850,Paid
1604,17324,62,10895,Paid
1605,17684,95,10126,Pending
1606,28327,68,14465,Pending
1607,21799,164,2040,Refunded
1608,25729,143,14244,Paid
1609,29036,120,10422,Paid
1610,13379,114,7220,Refunded
1611,26671,78,6623,Paid
1612,3017,177,1649,Paid
1613,9590,18,1079,Pending
1614,2870,139,7683,Refunded
1615,12948,80,10839,Refunded
1616,15098,143,12133,Pending
1617,9353,139,8969,Paid
1618,15455,183,8851,Paid
1619,6382,187,1711,Refunded
1620,25372,68,7978,Paid
1621,16192,63,8609,Pending
1622,4131,124,5565,Refunded
1623,23848,185,7468,Paid
1624,2918,154,13503,Paid
1625,27116,143,2480,Pending
1626,4354,106,6331,Pending
1627,10627,77,1747,Refunded
1628,4366,86,9110,Pending
1629,26577,112,2797,Paid
1630,15203,104,2803,Pending
1631,19503,85,10670,Refunded
1632,23134,139,13578,Pending
1633,10934,186,1285,Refunded
1634,9146,66,10499,Pending
1635,26302,125,5390,Pending
1636,26087,90,6891,Paid
1637,9779,169,4727,Paid
1638,18126,117,11542,Refunded
1639,16176,143,10886,Pending
1640,2459,184,3636,Refunded
1641,27469,119,4311,Paid
1642,26551,51,8845,Pending
1643,6356,127,2912,Paid
1644,25969,178,14378,Pending
1645,13233,147,11500,Paid
1646,7064,172,9665,Paid
1647,3338,75,8343,Refunded
1648,22663,76,10643,Pending
1649,6004,87,10987,Pending
1650,11025,1,13839,Refunded
1651,17174,94,4357,Pending
1652,6459,39,7397,Pending
1653,8492,151,12449,Pending
1654,28427,112,3006,Paid
1655,17706,44,12261,Refunded
1656,22807,21,11351,Refunded
1657,20854,156,6755,Refunded
1658,14268,139,4720,Pending
1659,7656,152,14690,Paid
1660,2110,140,6473,Pending
1661,23407,188,12674,Refunded
1662,13366,67,4192,Pending
1663,18770,161,6716,Paid
1664,3447,77,2685,Refunded
1665,15213,194,11255,Pending
1666,29146,42,2569,Refunded
1667,12400,44,12886,Refunded
1668,5086,57,12562,Paid
1669,23821,144,10367,Refunded
1670,14660,84,11040,Refunded
1671,619,190,1053,Refunded
1672,21275,138,14439,Refunded
1673,9075,191,13007,Refunded
1674,1704,23,6244,Refunded
1675,7754,178,2412,Pending
1676,10988,72,14120,Refunded
1677,29781,4,10841,Pending
1678,18804,72,14349,Paid
1679,29771,120,13041,Pending
1680,29268,151,10568,Refunded
1681,12021,34,8433,Paid
1682,25084,54,7860,Refunded
1683,22756,14,10543,Paid
1684,10228,4,13509,Pending
1685,1418,82,14320,Paid
1686,6159,46,2279,Paid
1687,7149,37,1902,Refunded
1688,2861,193,1029,Refunded
1689,11772,190,14097,Refunded
1690,2386,67,2827,Refunded
1691,25863,91,8134,Paid
1692,926,59,3182,Pending
1693,6222,80,7282,Paid
1694,229,55,3139,Pending
1695,18153,164,10061,Refunded
1696,15390,23,9351,Paid
1697,26998,32,14875,Paid
1698,29489,176,14973,Pending
1699,11449,123,6042,Pending
1700,22976,39,8239,Pending
1701,13157,139,11154,Pending
1702,4543,61,9104,Paid
1703,6576,131,7945,Paid
1704,7337,143,13254,Refunded
1705,27729,122,1331,Paid
1706,4894,8,13843,Pending
1707,25810,90,6864,Paid
1708,7427,84,1077,Refunded
1709,11228,173,11066,Refunded
1710,2597,50,5750,Pending
1711,25886,66,5671,Pending
1712,7222,33,6999,Pending
1713,25045,177,10666,Refunded
1714,26993,145,7619,Refunded
1715,28372,41,13630,Refunded
1716,25430,19,13927,Paid
1717,6116,11,3814,Refunded
1718,17508,60,8242,Refunded
1719,1621,21,13941,Pending
1720,27608,172,13467,Paid
1721,29397,91,7534,Paid
