enrollment_id,student_id,course_id,enrollment_date,completion_status,progress_percent
622,14282,48,2025-03-26,Completed,52.0
623,17007,63,2024-10-15,Dropped,65.0
624,18722,23,2026-02-05,Completed,14.0
625,10123,110,2024-06-05,Dropped,53.0
626,27321,45,2025-07-21,Completed,65.0
627,1259,130,2024-11-14,Dropped,33.0
628,22685,3,2024-09-04,Completed,66.0
629,4502,21,2025-10-06,Dropped,49.0
630,7841,8,2025-06-27,Dropped,67.0
631,13817,4,2024-06-29,Completed,43.0
632,7290,36,2024-12-22,Completed,53.0
633,10161,56,2024-11-25,Dropped,50.0
634,27872,112,2024-11-27,Dropped,66.0
635,18408,73,2025-08-15,Completed,11.0
636,17261,72,2024-05-27,Completed,60.0
637,7191,78,2025-08-08,Dropped,3.0
638,10437,53,2024-04-25,In Progress,28.0
639,18911,113,2024-07-17,Dropped,38.0
640,11782,195,2024-07-21,Completed,37.0
641,28980,180,2024-04-28,In Progress,49.0
642,24921,138,2024-06-01,Completed,76.0
643,3673,181,2024-11-18,In Progress,56.0
644,11261,120,2025-09-15,Completed,81.0
645,18298,146,2025-04-29,In Progress,91.0
646,2446,166,2026-01-04,Completed,54.0
647,8977,27,2025-09-07,Completed,76.0
648,17872,158,2025-02-24,Dropped,7.0
649,21276,74,2024-07-25,Completed,48.0
650,28425,40,2024-07-01,Completed,
651,21619,104,2025-01-18,Completed,80.0
652,14972,142,2025-02-09,In Progress,78.0
653,450,175,2025-05-14,Dropped,87.0
654,15108,191,2024-11-27,In Progress,25.0
655,1428,135,2024-03-31,Dropped,36.0
656,2596,139,2025-06-25,Completed,7.0
657,18661,159,2024-09-25,Completed,97.0
658,5766,185,2025-12-10,Completed,4.0
659,24820,128,2025-06-06,Completed,100.0
660,2113,154,2025-09-19,Completed,10.0
661,11501,60,2025-04-09,Dropped,4.0
662,9138,150,2025-02-07,Completed,15.0
663,14272,70,2025-02-19,Dropped,99.0
664,17411,84,2024-10-21,Completed,32.0
665,9716,188,2025-05-14,Completed,98.0
666,27685,43,2024-12-21,In Progress,7.0
667,3693,126,2024-07-10,Dropped,63.0
668,3050,157,2025-02-24,Completed,51.0
669,27898,159,2025-10-23,In Progress,3.0
670,22531,138,2025-06-24,In Progress,3.0
671,27883,50,2024-10-10,In Progress,7.0
672,23969,78,2026-01-12,Completed,27.0
673,7099,9,2026-01-17,Dropped,79.0
674,15611,88,2025-05-02,Dropped,87.0
675,28815,92,2026-02-20,Completed,39.0
676,22264,29,2025-01-23,Completed,23.0
677,29752,148,2024-04-07,Completed,3.0
678,24637,51,2024-08-05,Completed,0.0
679,14404,15,2024-11-26,In Progress,82.0
680,28751,53,2026-01-14,Dropped,33.0
681,11591,168,2025-04-23,Completed,29.0
682,10607,192,2024-08-28,Dropped,8.0
683,21438,179,2024-05-20,Dropped,11.0
684,28355,59,2024-04-23,Completed,90.0
685,19991,96,2025-03-26,Completed,79.0
686,6670,121,2025-06-30,Completed,86.0
687,16774,148,2026-01-28,Dropped,79.0
688,15649,21,2024-03-26,In Progress,28.0
689,4617,28,2024-12-03,Dropped,89.0
690,9868,38,2024-09-27,Completed,40.0
691,9970,182,2025-07-13,Completed,31.0
692,253,134,2024-08-05,Dropped,94.0
693,8053,69,2025-03-04,Dropped,25.0
694,19551,199,2025-04-04,Dropped,20.0
695,9907,109,2025-05-15,In Progress,82.0
696,10243,111,2024-12-21,In Progress,8.0
697,696,24,2024-10-10,Completed,88.0
698,26670,35,2024-09-29,Completed,4.0
699,22308,29,2024-09-20,In Progress,12.0
700,21133,112,2025-07-07,In Progress,90.0
701,10765,196,2025-03-15,Dropped,13.0
702,7866,82,2024-08-05,Dropped,7.0
703,17890,176,2025-02-04,Completed,67.0
704,11861,150,2026-01-20,Completed,29.0
705,12706,158,2024-08-22,Completed,97.0
706,13290,62,2025-04-14,Completed,10.0
707,19128,42,2025-06-18,Dropped,38.0
708,4655,143,2024-07-08,In Progress,72.0
709,13219,171,2024-05-30,Dropped,37.0
710,11470,9,2024-11-16,In Progress,64.0
711,24274,20,2025-07-20,Dropped,75.0
712,17683,68,2025-11-08,Completed,88.0
713,21075,65,2024-11-08,Dropped,30.0
714,29793,185,2024-05-12,Completed,70.0
715,11443,146,2025-08-05,Dropped,47.0
716,11107,68,2025-11-14,Dropped,24.0
717,15508,28,2024-04-08,In Progress,79.0
718,20253,199,2025-06-21,Completed,95.0
719,13384,14,2025-08-24,In Progress,56.0
720,10457,40,2025-04-29,Dropped,93.0
721,28369,114,2025-07-22,Dropped,82.0
722,11073,38,2024-12-09,Completed,7.0
723,27430,145,2025-03-05,Dropped,23.0
724,23985,58,2024-06-09,Completed,17.0
725,11900,103,2024-09-30,Dropped,2.0
726,16222,178,2025-01-23,Dropped,80.0
727,23585,198,2024-03-31,Completed,13.0
728,11021,189,2026-02-10,Completed,53.0
729,216,154,2025-11-08,Completed,41.0
730,14252,115,2026-01-09,In Progress,28.0
731,6245,59,2025-08-09,Completed,19.0
732,29142,169,2024-04-24,Completed,27.0
733,180,196,2024-09-24,Completed,22.0
734,19071,98,2025-05-21,Completed,84.0
735,15693,174,2025-04-22,Completed,22.0
736,7656,152,2025-06-29,Dropped,77.0
737,21964,94,2024-05-10,Completed,95.0
738,16761,114,2024-07-08,In Progress,93.0
739,27305,138,2025-03-14,In Progress,1.0
740,23345,194,2024-11-12,Completed,67.0
741,8046,171,2025-10-23,In Progress,37.0
742,18212,55,2024-12-15,Dropped,2.0
743,24157,65,2025-11-09,Dropped,65.0
744,22237,22,2025-05-31,Dropped,79.0
745,23962,187,2025-03-07,Completed,74.0
746,11419,90,2025-07-18,Completed,77.0
747,18712,120,2025-01-21,Dropped,72.0
748,26079,74,2025-10-06,Dropped,100.0
749,13511,136,2024-05-12,Dropped,97.0
750,29521,84,2025-07-16,Completed,35.0
751,25329,22,2025-02-28,Completed,17.0
752,23969,185,2025-05-03,In Progress,77.0
753,27746,180,2024-03-05,In Progress,90.0
754,24826,48,2024-07-29,Dropped,22.0
755,15250,120,2024-12-15,Completed,94.0
756,7273,88,2025-03-12,Dropped,65.0
757,2821,150,2025-08-18,Completed,2.0
758,4737,177,2024-03-08,In Progress,15.0
759,6471,130,2025-05-23,Dropped,30.0
760,25466,186,2025-05-11,Dropped,1.0
761,21986,170,2024-08-20,Completed,55.0
762,21251,68,2025-03-25,Dropped,65.0
763,14116,37,2025-07-03,In Progress,0.0
764,12195,149,2025-01-26,Dropped,60.0
765,6521,26,2025-05-13,In Progress,54.0
766,28300,143,2024-08-05,Dropped,36.0
767,11279,47,2025-04-23,Completed,55.0
768,16260,15,2024-07-07,Completed,42.0
769,19128,86,2025-05-12,Dropped,1.0
770,4577,129,2025-12-31,Completed,73.0
771,7184,180,2024-10-08,Dropped,80.0
772,26333,138,2024-12-07,Dropped,52.0
773,10815,126,2024-04-21,Dropped,93.0
774,26353,148,2025-06-16,In Progress,
775,29157,188,2025-08-06,Dropped,24.0
776,15639,176,2024-06-04,Completed,39.0
777,11597,1,2025-10-09,Completed,90.0
778,22785,76,2026-01-02,Completed,4.0
779,15545,126,2024-03-16,Completed,12.0
780,24140,41,2025-11-02,Completed,0.0
781,26651,24,2024-12-28,Completed,35.0
782,3097,192,2024-06-27,In Progress,51.0
783,24406,114,2024-07-03,Completed,80.0
784,24575,190,2024-05-28,Completed,10.0
785,1086,192,2024-08-03,Completed,71.0
786,3730,2,2025-06-14,In Progress,78.0
787,20713,148,2025-04-09,Dropped,65.0
788,1488,182,2025-08-02,Completed,43.0
789,8541,147,2024-04-26,Completed,44.0
790,7454,25,2025-03-22,In Progress,48.0
791,24990,103,2024-03-24,Completed,1.0
792,15956,1,2025-07-05,Dropped,46.0
793,27030,95,2024-05-03,Dropped,
794,11645,58,2025-09-25,Dropped,57.0
795,7338,68,2025-12-13,Completed,44.0
796,13602,3,2025-02-23,Completed,22.0
797,7103,164,2025-01-20,Dropped,71.0
798,27140,19,2026-02-04,Dropped,64.0
799,1010,170,2024-12-30,Completed,89.0
800,20767,41,2025-11-29,Dropped,0.0
801,23090,20,2024-09-20,Completed,18.0
802,8974,146,2024-09-18,Completed,23.0
803,3080,185,2025-10-10,In Progress,54.0
804,20837,42,2025-06-11,Completed,95.0
805,27205,68,2025-01-15,Completed,20.0
806,12168,11,2024-09-28,Completed,70.0
807,2187,42,2025-07-06,Completed,39.0
808,22015,146,2024-03-10,Dropped,4.0
809,11512,120,2025-01-13,Completed,1.0
810,13853,5,2025-04-24,Completed,6.0
811,9399,122,2025-06-18,Completed,97.0
812,28373,83,2024-06-26,Completed,95.0
813,4519,148,2024-11-15,In Progress,25.0
814,12685,194,2025-02-13,In Progress,99.0
815,16689,186,2024-10-25,Dropped,0.0
816,21523,107,2024-08-11,Completed,58.0
817,3455,75,2025-02-12,Completed,32.0
818,6083,141,2026-01-28,Dropped,24.0
819,26850,64,2024-10-20,Completed,88.0
820,5350,126,2024-10-04,In Progress,98.0
821,851,170,2025-05-22,Completed,2.0
822,22112,106,2025-02-12,Completed,34.0
823,25071,130,2024-12-09,In Progress,18.0
824,19940,178,2024-07-25,Completed,39.0
825,19059,9,2025-08-23,Completed,51.0
826,19815,173,2024-12-27,Completed,69.0
827,16052,71,2025-02-11,In Progress,84.0
828,7541,120,2024-05-21,Dropped,55.0
829,19534,4,2024-06-03,In Progress,4.0
830,14663,189,2024-11-06,Dropped,94.0
831,3348,66,2025-06-19,Completed,54.0
832,15712,87,2024-03-19,In Progress,97.0
833,3950,1,2025-06-01,Completed,98.0
834,29878,113,2025-08-18,Dropped,77.0
835,16889,69,2024-05-13,Dropped,36.0
836,29279,160,2024-05-09,In Progress,82.0
837,7766,19,2025-12-08,Completed,73.0
838,19039,31,2024-08-15,In Progress,66.0
839,3407,54,2024-09-23,Dropped,78.0
840,19902,4,2025-10-25,In Progress,16.0
841,10897,135,2024-09-20,Completed,70.0
842,11957,32,2025-08-19,Dropped,
843,21797,97,2024-03-03,Completed,63.0
844,14867,6,2025-05-06,In Progress,71.0
845,5258,98,2025-10-16,In Progress,43.0
846,1580,127,2024-11-25,Completed,64.0
847,26338,51,2024-04-03,In Progress,88.0
848,16305,15,2025-04-15,Completed,79.0
849,28709,28,2025-11-27,In Progress,61.0
850,16698,80,2024-05-14,Completed,18.0
851,4316,21,2025-03-07,In Progress,54.0
852,2688,86,2025-07-17,Completed,50.0
853,23695,97,2024-06-17,Completed,50.0
854,5524,117,2024-04-20,Dropped,72.0
855,9911,99,2025-07-20,Dropped,44.0
856,20884,153,2025-06-04,Completed,88.0
857,28203,168,2025-03-24,Completed,95.0
858,20959,26,2024-11-07,Completed,62.0
859,23250,147,2024-03-14,Completed,12.0
860,24112,148,2024-10-06,In Progress,79.0
861,9016,94,2024-09-03,Completed,0.0
862,4316,170,2025-10-05,Dropped,57.0
863,2415,111,2025-07-08,Dropped,37.0
864,21700,100,2025-01-11,Dropped,52.0
865,13272,121,2025-05-15,Completed,22.0
866,21164,148,2025-03-23,Dropped,32.0
867,20205,126,2025-12-06,Dropped,94.0
868,5807,169,2024-11-27,In Progress,33.0
869,18354,116,2024-08-15,Completed,56.0
870,16372,45,2025-11-18,Completed,6.0
871,27680,165,2024-11-21,Completed,14.0
872,11259,155,2025-03-25,Completed,46.0
873,1760,96,2025-05-03,Dropped,45.0
874,3126,46,2026-02-16,Dropped,38.0
875,22951,8,2025-10-06,Completed,30.0
876,28629,12,2024-07-27,In Progress,22.0
877,24250,89,2024-03-04,Completed,59.0
878,29676,65,2025-09-29,Dropped,32.0
879,18666,64,2025-10-13,Completed,69.0
880,29501,125,2025-03-06,Completed,74.0
881,29415,160,2024-08-01,Dropped,60.0
882,5230,46,2024-02-27,Dropped,30.0
883,11227,66,2025-06-28,Completed,75.0
884,15215,36,2024-07-02,Dropped,51.0
885,17508,174,2026-01-22,In Progress,13.0
886,5832,150,2025-01-07,Completed,82.0
887,1235,144,2024-12-15,Completed,66.0
888,23261,125,2024-11-10,Dropped,97.0
889,7571,112,2025-08-16,Dropped,15.0
890,5957,28,2025-05-09,Completed,26.0
891,17059,117,2024-12-09,Completed,10.0
892,21898,176,2025-12-19,Completed,91.0
893,27279,164,2024-04-05,Completed,26.0
894,18690,120,2025-06-21,Completed,58.0
895,1269,39,2025-11-21,Completed,
896,21482,164,2025-08-08,Completed,84.0
897,19606,186,2024-07-18,In Progress,51.0
898,21104,97,2025-06-22,Completed,54.0
899,4195,48,2025-09-27,In Progress,71.0
900,29799,41,2024-09-02,Completed,17.0
901,28371,51,2024-10-20,Completed,14.0
902,28655,164,2024-10-08,Dropped,48.0
903,10252,49,2025-12-20,Completed,38.0
904,17634,116,2026-01-01,In Progress,46.0
905,4030,58,2025-01-21,Completed,72.0
906,2861,156,2025-06-06,Completed,98.0
907,3514,144,2024-09-29,Completed,46.0
908,3220,116,2024-07-05,Dropped,39.0
909,8371,119,2025-02-04,Completed,51.0
910,15367,23,2026-01-25,Dropped,74.0
911,18584,196,2024-03-06,Completed,16.0
912,4931,87,2025-02-16,Completed,23.0
913,4678,86,2025-11-29,Dropped,77.0
914,5473,38,2024-04-05,Completed,59.0
915,6709,27,2025-04-07,Completed,88.0
916,24226,158,2025-11-23,Completed,100.0
917,13729,118,2024-11-19,In Progress,9.0
918,13917,64,2025-06-04,Completed,65.0
919,24215,150,2024-08-03,Dropped,7.0
920,13882,198,2025-11-21,Dropped,79.0
921,12484,91,2024-04-23,Dropped,75.0
922,2530,22,2025-03-06,Dropped,23.0
923,26832,77,2025-09-23,Completed,43.0
924,9128,63,2024-12-22,In Progress,14.0
925,23855,152,2025-01-30,Dropped,27.0
926,29995,178,2025-04-29,In Progress,3.0
927,25533,158,2024-03-29,Dropped,46.0
928,2474,86,2024-05-11,Completed,4.0
929,1086,135,2024-06-11,In Progress,45.0
930,7363,186,2026-02-12,Completed,61.0
931,4663,160,2024-10-02,Completed,39.0
932,3435,163,2025-09-03,Completed,5.0
933,7729,150,2025-09-28,Completed,29.0
934,2666,154,2025-01-09,Completed,86.0
935,11185,37,2024-06-20,Completed,31.0
936,25678,164,2024-09-27,In Progress,13.0
937,13175,174,2024-12-20,Completed,6.0
938,27553,106,2024-12-05,Completed,46.0
939,8476,138,2024-07-17,Dropped,83.0
940,29753,133,2025-05-31,Dropped,
941,4472,61,2024-05-05,Completed,8.0
942,22904,140,2025-09-08,Completed,44.0
943,28367,20,2024-06-15,Completed,91.0
944,11012,138,2024-08-12,Dropped,90.0
945,17172,154,2024-03-30,Dropped,97.0
946,12661,12,2025-12-07,Completed,87.0
947,25433,106,2025-06-12,Dropped,94.0
948,9891,136,2025-08-31,Dropped,5.0
949,23290,116,2024-08-15,In Progress,66.0
950,7989,20,2024-09-12,In Progress,90.0
951,7207,47,2025-07-30,In Progress,9.0
952,27257,94,2024-05-10,Completed,57.0
953,2134,8,2024-07-11,In Progress,12.0
954,12387,81,2025-02-28,Completed,84.0
955,2422,132,2024-04-28,Completed,31.0
956,27382,193,2025-09-09,In Progress,8.0
957,13807,37,2024-04-24,In Progress,77.0
958,3932,180,2025-07-02,Completed,45.0
959,6026,8,2024-09-13,Completed,10.0
960,21712,161,2026-01-08,Completed,30.0
961,8817,101,2025-12-02,In Progress,28.0
962,7127,127,2026-02-08,Completed,70.0
963,28755,122,2025-12-22,Completed,93.0
964,26177,163,2025-09-23,Dropped,21.0
965,24577,153,2026-01-05,Dropped,37.0
966,14773,191,2025-01-03,Dropped,17.0
967,29358,93,2025-11-13,Completed,55.0
968,12538,40,2025-08-03,Completed,71.0
969,4506,62,2024-03-16,Dropped,26.0
970,23266,156,2025-02-22,Completed,12.0
971,9602,53,2025-12-18,Completed,47.0
972,12060,99,2025-03-26,In Progress,81.0
973,13396,51,2025-08-20,Dropped,22.0
974,29162,67,2024-08-25,Dropped,92.0
975,11163,66,2025-01-27,Completed,71.0
976,10780,80,2024-05-04,In Progress,10.0
977,22908,126,2024-08-04,Completed,30.0
978,799,97,2024-07-20,Completed,75.0
979,25519,185,2025-12-08,Completed,29.0
980,3463,7,2024-03-23,Dropped,40.0
981,7496,23,2024-03-09,In Progress,28.0
982,13792,122,2025-09-21,Completed,33.0
983,17712,95,2024-12-25,Completed,69.0
984,7450,172,2024-04-06,Completed,78.0
985,25271,62,2025-12-02,Dropped,35.0
986,27993,82,2025-05-22,Dropped,36.0
987,12423,136,2024-11-09,Dropped,51.0
988,14905,94,2024-10-23,In Progress,34.0
989,15475,13,2025-04-26,Dropped,0.0
990,186,158,2024-06-06,Completed,5.0
991,25054,148,2025-08-29,In Progress,51.0
992,7032,74,2024-05-01,Completed,86.0
993,12289,109,2026-02-04,Completed,59.0
994,27474,156,2025-08-08,In Progress,41.0
995,27592,147,2025-03-30,Completed,43.0
996,6685,130,2026-02-12,Dropped,79.0
997,28392,45,2024-06-04,In Progress,68.0
998,9878,91,2025-01-28,Dropped,30.0
999,25568,45,2025-12-10,In Progress,37.0
1000,7592,62,2024-11-07,Completed,14.0
1001,2750,180,2024-03-02,Completed,62.0
1002,28942,180,2025-04-01,Completed,6.0
1003,2946,173,2024-07-17,In Progress,95.0
1004,22947,12,2026-02-07,Completed,58.0
1005,19783,160,2024-08-27,Dropped,59.0
1006,24771,145,2024-11-09,Completed,22.0
1007,8061,56,2024-12-13,In Progress,35.0
1008,10495,104,2025-10-15,Completed,4.0
1009,79,21,2025-11-18,Completed,97.0
1010,12139,161,2024-12-15,In Progress,5.0
1011,17506,88,2025-01-08,Completed,55.0
1012,3222,55,2024-08-21,Dropped,24.0
1013,8978,124,2024-10-07,Dropped,2.0
1014,19246,80,2025-12-15,Completed,83.0
1015,25023,3,2024-10-23,Dropped,14.0
1016,4219,87,2025-02-18,Dropped,89.0
1017,5730,183,2024-04-08,Completed,43.0
1018,2724,146,2024-08-20,Dropped,57.0
1019,9774,10,2025-05-02,Completed,27.0
1020,16743,32,2025-01-02,Dropped,95.0
1021,18671,77,2025-04-04,Dropped,86.0
1022,1766,32,2024-08-24,In Progress,91.0
1023,805,39,2025-04-27,Completed,55.0
1024,14068,77,2024-06-03,Completed,8.0
1025,5650,9,2024-10-18,Dropped,15.0
1026,19115,12,2025-01-24,Completed,25.0
1027,5992,6,2024-08-28,In Progress,52.0
1028,29341,58,2026-02-07,Dropped,89.0
1029,14540,106,2024-11-20,Dropped,74.0
1030,7826,172,2025-02-01,In Progress,85.0
1031,12255,184,2025-12-25,Dropped,21.0
1032,143,136,2024-08-18,In Progress,75.0
1033,26811,186,2024-06-28,Completed,68.0
1034,28136,188,2024-10-26,Completed,47.0
1035,26746,132,2024-02-26,Dropped,42.0
1036,27998,21,2024-10-03,Dropped,28.0
1037,9316,8,2025-10-09,Dropped,30.0
1038,284,56,2024-06-29,Completed,64.0
1039,23477,35,2024-06-28,Dropped,19.0
1040,16768,149,2025-02-25,Completed,81.0
1041,17963,26,2025-08-25,In Progress,20.0
1042,28449,50,2024-05-08,Completed,73.0
1043,19330,128,2024-07-03,Completed,40.0
1044,12475,6,2024-05-03,Completed,10.0
1045,15368,133,2024-03-29,In Progress,84.0
1046,624,154,2025-06-27,Dropped,57.0
1047,545,155,2025-01-18,Completed,88.0
1048,7587,56,2025-03-21,Completed,67.0
1049,17298,191,2024-04-28,Dropped,38.0
1050,26714,119,2025-11-24,Dropped,15.0
1051,18928,188,2024-03-03,In Progress,
1052,28309,165,2024-10-28,Dropped,52.0
1053,29632,21,2024-02-25,In Progress,9.0
1054,12188,53,2024-06-20,In Progress,8.0
1055,18132,181,2024-06-08,Dropped,15.0
1056,18548,33,2025-08-22,Completed,90.0
1057,15021,104,2025-07-03,In Progress,22.0
1058,9236,130,2024-05-30,Completed,60.0
1059,26756,174,2025-12-17,In Progress,69.0
1060,9508,55,2024-05-04,Dropped,69.0
1061,17762,181,2025-05-29,Dropped,42.0
1062,27885,68,2025-07-19,In Progress,17.0
1063,5709,50,2025-06-23,Completed,86.0
1064,24799,43,2024-10-18,Completed,72.0
1065,4532,148,2025-08-12,Dropped,11.0
1066,12615,150,2024-06-24,Completed,9.0
1067,29905,181,2025-04-10,Completed,14.0
1068,18538,111,2025-12-19,In Progress,40.0
1069,2700,163,2024-04-13,Completed,11.0
1070,19705,45,2024-11-14,Completed,30.0
1071,567,5,2024-12-06,Completed,74.0
1072,18427,4,2025-07-16,In Progress,51.0
1073,25206,143,2025-03-20,Completed,31.0
1074,2736,88,2025-11-02,Dropped,19.0
1075,21858,97,2025-02-09,Completed,10.0
1076,10710,99,2025-11-28,Completed,13.0
1077,17109,96,2025-09-27,Completed,30.0
1078,28937,77,2025-01-30,In Progress,72.0
1079,24204,81,2025-01-18,Completed,51.0
1080,20433,69,2025-08-16,Completed,17.0
1081,23365,173,2025-03-13,Completed,57.0
1082,19283,72,2024-11-18,Completed,30.0
1083,1465,47,2025-12-11,Completed,55.0
1084,25884,90,2025-12-29,Dropped,74.0
1085,15121,12,2025-09-23,In Progress,27.0
1086,10147,166,2025-12-26,Dropped,56.0
1087,12987,39,2025-03-29,Completed,96.0
1088,14031,173,2024-04-16,Dropped,43.0
1089,16019,123,2024-08-04,Completed,75.0
1090,5615,50,2024-08-08,In Progress,3.0
1091,23474,114,2024-05-16,Dropped,36.0
1092,154,35,2025-12-03,Completed,33.0
1093,23148,61,2024-05-02,Completed,74.0
1094,6460,133,2025-08-26,Completed,20.0
1095,29996,77,2025-01-03,Completed,71.0
1096,11704,173,2024-11-23,Dropped,22.0
1097,20451,38,2024-11-23,Dropped,45.0
1098,811,158,2024-10-15,Dropped,41.0
1099,16535,13,2025-11-06,Dropped,74.0
1100,8138,143,2025-12-18,Dropped,75.0
1101,15766,83,2025-05-22,Completed,32.0
1102,26799,102,2025-10-03,Dropped,90.0
1103,9271,38,2024-11-06,Dropped,84.0
1104,779,96,2024-09-09,In Progress,100.0
1105,13623,99,2025-08-01,In Progress,33.0
1106,20634,84,2024-05-20,In Progress,95.0
1107,20353,113,2024-06-11,Dropped,78.0
1108,7668,77,2024-08-30,Completed,100.0
1109,14308,90,2024-09-27,Dropped,98.0
1110,4597,48,2025-04-23,Dropped,56.0
1111,7358,81,2025-09-15,Completed,57.0
1112,2554,94,2024-02-27,Completed,64.0
1113,28821,4,2026-01-17,Dropped,94.0
1114,20488,136,2025-11-01,Completed,38.0
1115,13972,73,2025-05-28,Completed,36.0
1116,22189,86,2025-10-07,Completed,50.0
1117,12881,108,2024-09-25,Completed,12.0
1118,4565,140,2024-11-18,Completed,83.0
1119,6465,19,2024-04-07,Completed,68.0
1120,23100,97,2025-05-19,Completed,74.0
1121,29123,192,2025-02-03,Completed,91.0
1122,20063,132,2025-11-25,In Progress,7.0
1123,14136,130,2025-06-07,Completed,67.0
1124,12416,192,2025-04-19,Completed,67.0
1125,3706,124,2025-06-12,In Progress,66.0
1126,3359,127,2025-08-17,Completed,68.0
1127,9045,127,2024-05-03,Completed,43.0
1128,4183,199,2025-01-11,Completed,0.0
1129,20350,3,2024-03-13,Dropped,1.0
1130,5201,200,2024-09-11,Dropped,12.0
1131,4630,137,2026-02-11,Dropped,100.0
1132,27900,116,2025-01-04,In Progress,62.0
1133,22718,21,2025-07-17,Completed,55.0
1134,29496,184,2025-07-08,Completed,31.0
1135,24150,96,2024-08-25,Completed,42.0
1136,5604,124,2024-04-03,Dropped,52.0
1137,4475,193,2024-08-01,Dropped,7.0
1138,8648,86,2025-01-10,Completed,10.0
1139,14191,107,2024-10-19,Completed,50.0
1140,7176,194,2025-11-15,In Progress,75.0
1141,12606,190,2025-11-24,Dropped,3.0
1142,14670,73,2024-10-13,Dropped,23.0
1143,230,187,2025-07-24,Dropped,5.0
1144,23192,44,2024-03-03,Dropped,32.0
1145,12796,74,2025-09-16,Completed,83.0
1146,29462,137,2024-06-07,Completed,74.0
1147,21979,140,2024-09-23,Dropped,28.0
1148,5020,42,2025-06-13,Completed,50.0
1149,3478,116,2024-09-04,In Progress,17.0
1150,19743,30,2025-01-09,In Progress,79.0
1151,15305,109,2025-01-29,Dropped,10.0
1152,17144,155,2026-02-06,Dropped,4.0
1153,9983,58,2026-01-17,Dropped,99.0
1154,29118,77,2026-02-16,Dropped,19.0
1155,1367,183,2025-11-22,In Progress,68.0
1156,24901,115,2025-11-15,Dropped,60.0
1157,17261,109,2025-05-22,Completed,24.0
1158,167,56,2026-01-11,Completed,86.0
